qid,policy,representation,packer,em,f1,ans_in_context,ans_in_context_soft,gold_token_density,gold_doc_reader_cov,context_tokens,base_recall@5,base_all_gold@5
1ebbc9b20bde11eba7f7acde48001122,ace_mmr_224,ace,mmr,0.0,0.0,0.0,0.0,0.3942,0.5,208.0,1.0,1.0
958dc314091911ebbdaeac1f6bf848b6,ace_mmr_224,ace,mmr,0.0,0.0,0.0,0.0,0.3375,1.0,160.0,1.0,1.0
3e75a2b908bf11ebbd8aac1f6bf848b6,ace_mmr_224,ace,mmr,0.0,0.0,1.0,1.0,0.6425,1.0,221.0,1.0,1.0
c3f2f69a094411ebbdaeac1f6bf848b6,ace_mmr_224,ace,mmr,0.0,0.0,1.0,1.0,0.9429,1.0,210.0,1.0,1.0
66eefd9e0bde11eba7f7acde48001122,ace_mmr_224,ace,mmr,0.0,0.0,0.0,0.0,0.0,0.0,223.0,0.0,0.0
658f9a300bd911eba7f7acde48001122,ace_mmr_224,ace,mmr,0.0,0.0,0.0,0.0,0.6101,0.5,218.0,0.5,0.0
5ff9cc8c0baf11ebab90acde48001122,ace_mmr_224,ace,mmr,0.0,0.5,0.0,0.8,0.5654,1.0,214.0,1.0,1.0
cc19962c0bdc11eba7f7acde48001122,ace_mmr_224,ace,mmr,0.0,0.0,0.0,0.0,0.1493,0.5,201.0,0.5,0.0
774fa4e20bdc11eba7f7acde48001122,ace_mmr_224,ace,mmr,1.0,1.0,1.0,1.0,0.3937,1.0,221.0,1.0,1.0
284e2815085811ebbd5aac1f6bf848b6,ace_mmr_224,ace,mmr,0.0,0.0,1.0,1.0,0.2812,0.5,224.0,0.5,0.0
5cd23bea0bda11eba7f7acde48001122,ace_mmr_224,ace,mmr,0.0,0.0,0.0,0.0,0.2691,0.5,223.0,0.5,0.0
b9687149089811ebbd77ac1f6bf848b6,ace_mmr_224,ace,mmr,0.0,0.0,0.0,0.0,0.0631,0.25,222.0,0.25,0.0
318ebd55087f11ebbd6bac1f6bf848b6,ace_mmr_224,ace,mmr,0.0,0.0,1.0,1.0,0.4413,0.5,213.0,0.5,0.0
60814b660bb011ebab90acde48001122,ace_mmr_224,ace,mmr,0.0,0.0,0.0,0.3333,0.2745,0.5,204.0,1.0,1.0
6c7f03240bdb11eba7f7acde48001122,ace_mmr_224,ace,mmr,0.0,0.0,0.0,0.0,0.1422,0.5,218.0,0.5,0.0
b68527e40bdd11eba7f7acde48001122,ace_mmr_224,ace,mmr,0.0,0.0,1.0,1.0,0.3587,1.0,223.0,1.0,1.0
eb9a4b7c0bdc11eba7f7acde48001122,ace_mmr_224,ace,mmr,0.0,0.6667,1.0,1.0,0.7742,1.0,217.0,1.0,1.0
63ccce2308cb11ebbd92ac1f6bf848b6,ace_mmr_224,ace,mmr,1.0,1.0,1.0,1.0,0.7374,1.0,198.0,1.0,1.0
4a6714f608d011ebbd95ac1f6bf848b6,ace_mmr_224,ace,mmr,1.0,1.0,1.0,1.0,0.6384,0.75,224.0,0.75,0.0
251db78c0bdb11eba7f7acde48001122,ace_mmr_224,ace,mmr,0.0,0.0,0.0,0.0,0.1659,0.5,223.0,0.5,0.0
cc6b0e9e084e11ebbd56ac1f6bf848b6,ace_mmr_224,ace,mmr,1.0,1.0,1.0,1.0,0.5612,0.75,196.0,0.75,0.0
b16d1ab40bdd11eba7f7acde48001122,ace_mmr_224,ace,mmr,0.0,0.8,1.0,1.0,0.5662,1.0,219.0,1.0,1.0
e171d29a0bdd11eba7f7acde48001122,ace_mmr_224,ace,mmr,0.0,0.0,0.0,0.3333,0.5093,0.5,216.0,0.5,0.0
901658be084d11ebbd56ac1f6bf848b6,ace_mmr_224,ace,mmr,1.0,1.0,1.0,1.0,0.4018,0.5,224.0,0.75,0.0
042bf49e0bdb11eba7f7acde48001122,ace_mmr_224,ace,mmr,0.0,0.0,0.0,0.0,0.4147,0.5,217.0,0.5,0.0
4d559f400bda11eba7f7acde48001122,ace_mmr_224,ace,mmr,0.0,0.0,0.0,0.5,0.1024,0.5,205.0,0.5,0.0
0d232356091511ebbdadac1f6bf848b6,ace_mmr_224,ace,mmr,0.0,0.0,0.0,0.0,0.5205,1.0,219.0,1.0,1.0
1ed79b0a087411ebbd67ac1f6bf848b6,ace_mmr_224,ace,mmr,0.0,0.0,1.0,1.0,0.5223,0.5,224.0,1.0,1.0
f21ab6980bdd11eba7f7acde48001122,ace_mmr_224,ace,mmr,0.0,0.0,0.0,0.0,0.5505,1.0,218.0,1.0,1.0
1c593ac008ae11ebbd83ac1f6bf848b6,ace_mmr_224,ace,mmr,0.0,0.0,0.0,0.0,0.4654,0.5,159.0,0.5,0.0
eb18a27a0baf11ebab90acde48001122,ace_mmr_224,ace,mmr,0.0,0.0,0.0,0.5,0.4271,0.5,192.0,0.5,0.0
bedf588e0baf11ebab90acde48001122,ace_mmr_224,ace,mmr,0.0,0.0,0.0,0.5,0.6171,0.5,222.0,0.5,0.0
fffc59fc088f11ebbd72ac1f6bf848b6,ace_mmr_224,ace,mmr,0.0,0.0,1.0,1.0,0.5211,0.5,213.0,0.5,0.0
e2cadf420bdd11eba7f7acde48001122,ace_mmr_224,ace,mmr,0.0,0.0,1.0,1.0,0.3239,0.5,213.0,1.0,1.0
337c710c08b511ebbd88ac1f6bf848b6,ace_mmr_224,ace,mmr,1.0,1.0,1.0,1.0,0.425,1.0,200.0,1.0,1.0
62df628e0bde11eba7f7acde48001122,ace_mmr_224,ace,mmr,0.0,0.0,0.0,0.0,0.567,1.0,224.0,1.0,1.0
a1f532760bdb11eba7f7acde48001122,ace_mmr_224,ace,mmr,0.0,0.0,1.0,1.0,0.5459,1.0,218.0,1.0,1.0
5dea5497089b11ebbd78ac1f6bf848b6,ace_mmr_224,ace,mmr,1.0,1.0,1.0,1.0,0.6301,0.5,219.0,0.5,0.0
c6d520840bda11eba7f7acde48001122,ace_mmr_224,ace,mmr,0.0,0.0,1.0,1.0,0.3636,1.0,220.0,1.0,1.0
66c00bf60bde11eba7f7acde48001122,ace_mmr_224,ace,mmr,0.0,0.0,0.0,0.0,0.2466,0.5,223.0,0.5,0.0
95ab4cac0bdc11eba7f7acde48001122,ace_mmr_224,ace,mmr,1.0,1.0,1.0,1.0,0.5023,1.0,213.0,1.0,1.0
27b8af06088e11ebbd70ac1f6bf848b6,ace_mmr_224,ace,mmr,0.0,0.0,0.0,0.0,0.426,0.5,223.0,0.5,0.0
50f1350208af11ebbd83ac1f6bf848b6,ace_mmr_224,ace,mmr,0.0,0.0,0.0,0.0,0.6544,0.5,217.0,0.5,0.0
68a60785087511ebbd67ac1f6bf848b6,ace_mmr_224,ace,mmr,0.0,0.0,1.0,1.0,0.3122,1.0,221.0,1.0,1.0
9e68b794091311ebbdadac1f6bf848b6,ace_mmr_224,ace,mmr,0.0,0.0,0.0,0.0,0.1473,0.5,224.0,1.0,1.0
d922570808dc11ebbd9dac1f6bf848b6,ace_mmr_224,ace,mmr,0.0,0.0,0.0,0.0,0.4218,1.0,211.0,1.0,1.0
fd5a8ea0086711ebbd5eac1f6bf848b6,ace_mmr_224,ace,mmr,1.0,1.0,1.0,1.0,0.298,1.0,198.0,1.0,1.0
dff7c3b60bdd11eba7f7acde48001122,ace_mmr_224,ace,mmr,1.0,1.0,0.0,0.0,0.1531,0.5,209.0,0.5,0.0
75c64fb00bda11eba7f7acde48001122,ace_mmr_224,ace,mmr,0.0,0.25,0.0,0.3333,0.1055,0.5,218.0,0.5,0.0
43acd28e0bde11eba7f7acde48001122,ace_mmr_224,ace,mmr,0.0,0.0,1.0,1.0,0.893,1.0,215.0,1.0,1.0
86afde360bda11eba7f7acde48001122,ace_mmr_224,ace,mmr,0.0,0.0,0.0,0.0,0.4223,0.5,206.0,0.5,0.0
2a7d95fc0bdc11eba7f7acde48001122,ace_mmr_224,ace,mmr,0.0,0.0,0.0,0.0,0.0,0.0,213.0,0.5,0.0
7de481100baf11ebab90acde48001122,ace_mmr_224,ace,mmr,0.0,0.0,1.0,1.0,0.6262,1.0,206.0,1.0,1.0
d8df66240bdd11eba7f7acde48001122,ace_mmr_224,ace,mmr,0.0,0.0,0.0,0.3333,0.5566,1.0,212.0,1.0,1.0
2e925d6a0bde11eba7f7acde48001122,ace_mmr_224,ace,mmr,0.0,0.0,0.0,0.0,0.7188,0.5,224.0,1.0,1.0
4b879bd6087a11ebbd67ac1f6bf848b6,ace_mmr_224,ace,mmr,1.0,1.0,1.0,1.0,0.633,0.5,218.0,0.5,0.0
eb30f33c086611ebbd5eac1f6bf848b6,ace_mmr_224,ace,mmr,0.0,0.0,0.0,0.0,0.4842,0.5,221.0,0.5,0.0
59f0b4d608b211ebbd85ac1f6bf848b6,ace_mmr_224,ace,mmr,1.0,1.0,1.0,1.0,0.5471,1.0,223.0,1.0,1.0
ef48a3720baf11ebab90acde48001122,ace_mmr_224,ace,mmr,0.0,0.6667,0.0,0.75,0.5045,1.0,222.0,1.0,1.0
39c32aa2086411ebbd5eac1f6bf848b6,ace_mmr_224,ace,mmr,0.0,0.0,1.0,1.0,0.4648,1.0,213.0,1.0,1.0
4b11ef0808cf11ebbd95ac1f6bf848b6,ace_mmr_224,ace,mmr,1.0,1.0,1.0,1.0,0.7398,0.5,196.0,0.5,0.0
354ab1c408e211ebbda3ac1f6bf848b6,ace_mmr_224,ace,mmr,0.0,0.0,1.0,1.0,0.6195,0.5,205.0,0.5,0.0
4293552c0bb011ebab90acde48001122,ace_mmr_224,ace,mmr,0.0,0.0,1.0,1.0,0.5261,1.0,211.0,1.0,1.0
2a234d2d089911ebbd77ac1f6bf848b6,ace_mmr_224,ace,mmr,0.0,0.0,1.0,1.0,0.5472,1.0,212.0,1.0,1.0
565785740bb011ebab90acde48001122,ace_mmr_224,ace,mmr,0.0,0.0,0.0,0.0,0.5644,0.5,202.0,0.5,0.0
511af4e80baf11ebab90acde48001122,ace_mmr_224,ace,mmr,0.0,0.4444,0.0,0.6,0.3699,0.5,219.0,0.5,0.0
227adf2c086c11ebbd60ac1f6bf848b6,ace_mmr_224,ace,mmr,0.0,0.0,1.0,1.0,0.4808,0.5,208.0,0.5,0.0
bac99ab40bd911eba7f7acde48001122,ace_mmr_224,ace,mmr,0.0,0.0,0.0,0.75,0.6951,0.5,223.0,0.5,0.0
c001b9b40bdc11eba7f7acde48001122,ace_mmr_224,ace,mmr,0.0,0.0,0.0,0.0,0.0,0.0,222.0,0.5,0.0
c31b2d920bdc11eba7f7acde48001122,ace_mmr_224,ace,mmr,0.0,0.0,0.0,0.0,0.0,0.0,224.0,0.0,0.0
13288e3a090b11ebbdadac1f6bf848b6,ace_mmr_224,ace,mmr,1.0,1.0,1.0,1.0,0.81,1.0,200.0,1.0,1.0
f62ae4f9096911ebbdafac1f6bf848b6,ace_mmr_224,ace,mmr,1.0,1.0,1.0,1.0,0.213,1.0,216.0,1.0,1.0
4bb64b540bde11eba7f7acde48001122,ace_mmr_224,ace,mmr,0.0,0.0,0.0,0.25,0.2248,0.5,218.0,0.5,0.0
4facc3320bd911eba7f7acde48001122,ace_mmr_224,ace,mmr,0.0,0.0,0.0,0.0,0.5024,0.5,211.0,0.5,0.0
af07336e0bdc11eba7f7acde48001122,ace_mmr_224,ace,mmr,0.0,0.0,1.0,1.0,0.5,1.0,220.0,1.0,1.0
06ceba5e0bb011ebab90acde48001122,ace_mmr_224,ace,mmr,0.0,0.0,0.0,0.6667,0.3575,0.5,221.0,0.5,0.0
5a7f3e9d08e711ebbda6ac1f6bf848b6,ace_mmr_224,ace,mmr,0.0,0.0,0.0,0.0,0.4634,0.5,205.0,1.0,1.0
eee1f0af085911ebbd5bac1f6bf848b6,ace_mmr_224,ace,mmr,1.0,1.0,1.0,1.0,0.2995,1.0,217.0,1.0,1.0
7019886b093511ebbdaeac1f6bf848b6,ace_mmr_224,ace,mmr,1.0,1.0,1.0,1.0,0.4747,1.0,198.0,1.0,1.0
8326634a08a111ebbd79ac1f6bf848b6,ace_mmr_224,ace,mmr,0.0,0.0,0.0,0.0,0.5275,1.0,218.0,1.0,1.0
c74ed73b088d11ebbd70ac1f6bf848b6,ace_mmr_224,ace,mmr,1.0,1.0,1.0,1.0,0.5516,0.5,223.0,0.5,0.0
2f3c0934087b11ebbd67ac1f6bf848b6,ace_mmr_224,ace,mmr,0.0,0.0,0.0,0.0,0.1469,0.25,211.0,0.25,0.0
0ccfc77808c611ebbd90ac1f6bf848b6,ace_mmr_224,ace,mmr,1.0,1.0,1.0,1.0,0.2439,0.5,205.0,0.5,0.0
5136616008b211ebbd85ac1f6bf848b6,ace_mmr_224,ace,mmr,1.0,1.0,1.0,1.0,0.8107,0.5,206.0,0.5,0.0
afcff22e0bda11eba7f7acde48001122,ace_mmr_224,ace,mmr,0.0,0.0,0.0,0.0,0.1735,0.5,219.0,0.5,0.0
986625bc0bdb11eba7f7acde48001122,ace_mmr_224,ace,mmr,0.0,0.0,0.0,0.0,0.5211,0.5,213.0,0.5,0.0
290458a20bda11eba7f7acde48001122,ace_mmr_224,ace,mmr,0.0,0.0,0.0,0.0,0.3779,0.5,217.0,0.5,0.0
7eeba090088d11ebbd70ac1f6bf848b6,ace_mmr_224,ace,mmr,1.0,1.0,1.0,1.0,0.134,1.0,209.0,1.0,1.0
56c3a6c20bd911eba7f7acde48001122,ace_mmr_224,ace,mmr,0.0,0.0,0.0,0.0,0.5926,1.0,216.0,1.0,1.0
0d118fb00bdb11eba7f7acde48001122,ace_mmr_224,ace,mmr,0.0,0.0,0.0,0.0,0.2512,0.5,207.0,0.5,0.0
07fce4900bde11eba7f7acde48001122,ace_mmr_224,ace,mmr,1.0,1.0,0.0,0.0,0.3955,0.5,220.0,0.5,0.0
9ff14fea0baf11ebab90acde48001122,ace_mmr_224,ace,mmr,0.0,0.0,0.0,0.0,0.12,0.5,200.0,0.5,0.0
955ddc6a0bdc11eba7f7acde48001122,ace_mmr_224,ace,mmr,0.0,0.0,0.0,0.0,0.1081,0.5,222.0,0.5,0.0
50b9582c0bb011ebab90acde48001122,ace_mmr_224,ace,mmr,0.0,0.0,1.0,1.0,0.4215,1.0,223.0,1.0,1.0
1b7752be0bdc11eba7f7acde48001122,ace_mmr_224,ace,mmr,0.0,0.0,0.0,0.0,0.2872,0.5,195.0,0.5,0.0
f31d38460bdc11eba7f7acde48001122,ace_mmr_224,ace,mmr,0.0,0.6667,1.0,1.0,1.0,1.0,221.0,1.0,1.0
dd01c8180bd911eba7f7acde48001122,ace_mmr_224,ace,mmr,0.0,0.0,0.0,0.0,0.4064,0.5,219.0,1.0,1.0
afc6b59708b611ebbd88ac1f6bf848b6,ace_mmr_224,ace,mmr,1.0,1.0,1.0,1.0,0.4734,0.5,207.0,0.5,0.0
df66ea220bdc11eba7f7acde48001122,ace_mmr_224,ace,mmr,1.0,1.0,1.0,1.0,0.601,1.0,208.0,1.0,1.0
a84ba2780bda11eba7f7acde48001122,ace_mmr_224,ace,mmr,0.0,0.0,0.0,0.0,0.0,0.0,206.0,0.0,0.0
c418fa2408e811ebbda6ac1f6bf848b6,ace_mmr_224,ace,mmr,1.0,1.0,1.0,1.0,0.5509,0.5,216.0,0.5,0.0
96beb0b3086111ebbd5dac1f6bf848b6,ace_mmr_224,ace,mmr,1.0,1.0,1.0,1.0,0.5826,1.0,218.0,1.0,1.0
74b171780bde11eba7f7acde48001122,ace_mmr_224,ace,mmr,0.0,0.0,0.0,0.5,0.2419,0.5,215.0,0.5,0.0
8930ad3c0bdc11eba7f7acde48001122,ace_mmr_224,ace,mmr,0.0,0.0,0.0,0.0,0.7463,0.5,205.0,0.5,0.0
51a08d5308ac11ebbd82ac1f6bf848b6,ace_mmr_224,ace,mmr,1.0,1.0,1.0,1.0,0.4257,1.0,202.0,1.0,1.0
b4254d4c0bda11eba7f7acde48001122,ace_mmr_224,ace,mmr,0.0,0.0,0.0,0.0,0.3524,1.0,210.0,1.0,1.0
f77f95da0bd911eba7f7acde48001122,ace_mmr_224,ace,mmr,0.0,0.0,0.0,0.0,0.0977,0.5,215.0,0.5,0.0
3581ccec0bdd11eba7f7acde48001122,ace_mmr_224,ace,mmr,0.0,0.0,0.0,0.0,0.0,0.0,220.0,0.0,0.0
20058aec0bde11eba7f7acde48001122,ace_mmr_224,ace,mmr,0.0,0.0,0.0,0.0,0.5424,1.0,177.0,1.0,1.0
f4a66ac60bae11ebab90acde48001122,ace_mmr_224,ace,mmr,0.0,0.6667,0.0,0.6667,0.5668,0.5,217.0,0.5,0.0
001ad110086911ebbd5eac1f6bf848b6,ace_mmr_224,ace,mmr,0.0,0.0,0.0,0.0,0.2636,0.5,220.0,0.5,0.0
b3c4b3a80bdd11eba7f7acde48001122,ace_mmr_224,ace,mmr,0.0,0.0,0.0,0.3333,0.2,0.5,220.0,0.5,0.0
38fdf5420bda11eba7f7acde48001122,ace_mmr_224,ace,mmr,0.0,0.0,0.0,0.0,0.3868,0.5,212.0,0.5,0.0
6a53eb53089b11ebbd78ac1f6bf848b6,ace_mmr_224,ace,mmr,1.0,1.0,1.0,1.0,0.2838,1.0,222.0,1.0,1.0
4c319d400bde11eba7f7acde48001122,ace_mmr_224,ace,mmr,0.0,0.0,0.0,0.0,0.4706,0.5,221.0,0.5,0.0
998f8786089711ebbd77ac1f6bf848b6,ace_mmr_224,ace,mmr,1.0,1.0,1.0,1.0,0.183,0.25,224.0,0.5,0.0
0b78b1e9087411ebbd67ac1f6bf848b6,ace_mmr_224,ace,mmr,0.0,0.0,0.0,0.0,0.7793,1.0,222.0,1.0,1.0
632fcc82085611ebbd59ac1f6bf848b6,ace_mmr_224,ace,mmr,0.0,0.0,1.0,1.0,0.3453,1.0,223.0,1.0,1.0
272062fc088c11ebbd6fac1f6bf848b6,ace_mmr_224,ace,mmr,0.0,0.0,0.0,0.0,0.1579,0.25,209.0,0.25,0.0
241a9d0c0bde11eba7f7acde48001122,ace_mmr_224,ace,mmr,0.0,0.0,0.0,0.0,0.21,0.5,200.0,0.5,0.0
c6c492e008bb11ebbd88ac1f6bf848b6,ace_mmr_224,ace,mmr,1.0,1.0,1.0,1.0,0.2486,1.0,185.0,1.0,1.0
b67ef6380bda11eba7f7acde48001122,ace_mmr_224,ace,mmr,0.0,0.0,1.0,1.0,0.55,1.0,220.0,1.0,1.0
4a3edf720bdc11eba7f7acde48001122,ace_mmr_224,ace,mmr,0.0,0.0,0.0,0.3333,0.6233,0.5,223.0,0.5,0.0
b21084c2097c11ebbdb0ac1f6bf848b6,ace_mmr_224,ace,mmr,1.0,1.0,1.0,1.0,0.5247,1.0,223.0,1.0,1.0
f5c9a3f2086111ebbd5dac1f6bf848b6,ace_mmr_224,ace,mmr,1.0,1.0,1.0,1.0,0.5349,1.0,215.0,1.0,1.0
1a344858086711ebbd5eac1f6bf848b6,ace_mmr_224,ace,mmr,1.0,1.0,1.0,1.0,0.3899,0.75,218.0,0.75,0.0
dac1f66e0bdd11eba7f7acde48001122,ace_mmr_224,ace,mmr,0.0,0.0,0.0,0.0,0.4152,1.0,224.0,1.0,1.0
141636ac0bdc11eba7f7acde48001122,ace_mmr_224,ace,mmr,0.0,0.0,0.0,0.0,0.2524,0.5,210.0,0.5,0.0
48b07de00bb011ebab90acde48001122,ace_mmr_224,ace,mmr,0.0,0.2,0.0,0.8571,0.1351,0.5,222.0,1.0,1.0
ad193b1808b411ebbd88ac1f6bf848b6,ace_submod_224,ace,submod,1.0,1.0,1.0,1.0,0.4143,0.5,210.0,0.5,0.0
5b168cd8089811ebbd77ac1f6bf848b6,ace_submod_224,ace,submod,1.0,1.0,1.0,1.0,0.3304,1.0,224.0,1.0,1.0
b23a2b360baf11ebab90acde48001122,ace_submod_224,ace,submod,0.0,0.2,1.0,1.0,0.5231,1.0,216.0,1.0,1.0
c5ffa16a0bdb11eba7f7acde48001122,ace_submod_224,ace,submod,0.0,0.0,0.0,0.0,0.3427,0.5,213.0,0.5,0.0
eb3ff1900baf11ebab90acde48001122,ace_submod_224,ace,submod,0.0,0.0,1.0,1.0,0.4783,1.0,207.0,1.0,1.0
59a16ade0baf11ebab90acde48001122,ace_submod_224,ace,submod,0.0,0.0,0.0,0.0,0.152,0.5,204.0,0.5,0.0
5c9ef1d80bdd11eba7f7acde48001122,ace_submod_224,ace,submod,0.0,0.0,0.0,0.0,0.2598,0.5,204.0,0.5,0.0
a537c442086d11ebbd62ac1f6bf848b6,ace_submod_224,ace,submod,1.0,1.0,1.0,1.0,0.2857,0.5,217.0,0.5,0.0
01588f7208be11ebbd8aac1f6bf848b6,ace_submod_224,ace,submod,1.0,1.0,1.0,1.0,0.3482,0.5,224.0,0.5,0.0
6b55ac320bdb11eba7f7acde48001122,ace_submod_224,ace,submod,0.0,0.0,0.0,0.0,0.3015,0.5,199.0,1.0,1.0
fde95590089c11ebbd78ac1f6bf848b6,ace_submod_224,ace,submod,0.0,0.0,1.0,1.0,0.4795,1.0,219.0,1.0,1.0
1f8a41b60bde11eba7f7acde48001122,ace_submod_224,ace,submod,0.0,0.0,0.0,0.0,0.1429,0.5,224.0,0.5,0.0
50008e080bda11eba7f7acde48001122,ace_submod_224,ace,submod,0.0,0.0,0.0,0.0,0.2596,0.5,208.0,0.5,0.0
9f62be2008ac11ebbd83ac1f6bf848b6,ace_submod_224,ace,submod,0.0,0.0,0.0,0.0,0.4155,1.0,219.0,1.0,1.0
6bb800f00bde11eba7f7acde48001122,ace_submod_224,ace,submod,0.0,0.0,1.0,1.0,0.4663,1.0,193.0,1.0,1.0
1822cbb4089111ebbd72ac1f6bf848b6,ace_submod_224,ace,submod,1.0,1.0,1.0,1.0,0.4459,0.5,222.0,0.5,0.0
87154f1e0bda11eba7f7acde48001122,ace_submod_224,ace,submod,0.0,0.0,0.0,0.0,0.1515,0.5,198.0,0.5,0.0
709430f20bda11eba7f7acde48001122,ace_submod_224,ace,submod,0.0,0.0,0.0,0.0,0.3737,1.0,190.0,1.0,1.0
1aecfdf608a011ebbd78ac1f6bf848b6,ace_submod_224,ace,submod,1.0,1.0,0.0,0.6667,0.3636,1.0,220.0,1.0,1.0
03d68971096e11ebbdb0ac1f6bf848b6,ace_submod_224,ace,submod,0.0,0.0,0.0,0.0,0.4525,1.0,221.0,1.0,1.0
8a6eec600bda11eba7f7acde48001122,ace_submod_224,ace,submod,0.0,0.0,0.0,0.0,0.2466,0.5,219.0,0.5,0.0
3497795008bb11ebbd88ac1f6bf848b6,ace_submod_224,ace,submod,1.0,1.0,1.0,1.0,0.6393,0.5,219.0,0.75,0.0
305e54500bde11eba7f7acde48001122,ace_submod_224,ace,submod,0.0,0.0,0.0,0.0,0.2123,0.5,212.0,0.5,0.0
6aa8edb5086411ebbd5eac1f6bf848b6,ace_submod_224,ace,submod,1.0,1.0,1.0,1.0,0.2757,1.0,185.0,1.0,1.0
4a8d58f0085811ebbd5aac1f6bf848b6,ace_submod_224,ace,submod,1.0,1.0,0.0,0.0,0.6607,0.75,224.0,0.75,0.0
00ce250d095f11ebbdafac1f6bf848b6,ace_submod_224,ace,submod,1.0,1.0,1.0,1.0,0.3427,1.0,213.0,1.0,1.0
c6128932093b11ebbdaeac1f6bf848b6,ace_submod_224,ace,submod,0.0,0.0,1.0,1.0,0.558,1.0,224.0,1.0,1.0
d6c5f2680bdd11eba7f7acde48001122,ace_submod_224,ace,submod,0.0,0.0,1.0,1.0,0.4048,0.5,210.0,0.5,0.0
07626317086e11ebbd62ac1f6bf848b6,ace_submod_224,ace,submod,0.0,0.0,1.0,1.0,0.4352,0.5,193.0,0.5,0.0
61f9bff8089711ebbd77ac1f6bf848b6,ace_submod_224,ace,submod,0.0,0.0,1.0,1.0,0.6019,0.5,216.0,0.5,0.0
c3e1ad9e090d11ebbdadac1f6bf848b6,ace_submod_224,ace,submod,1.0,1.0,1.0,1.0,0.3333,1.0,216.0,1.0,1.0
093fcf360bdc11eba7f7acde48001122,ace_submod_224,ace,submod,0.0,0.0,0.0,0.0,0.3108,0.5,222.0,0.5,0.0
6a419ba2087611ebbd67ac1f6bf848b6,ace_submod_224,ace,submod,1.0,1.0,1.0,1.0,0.2905,0.5,179.0,0.5,0.0
9bd0c7e60bdd11eba7f7acde48001122,ace_submod_224,ace,submod,0.0,0.0,0.0,0.0,0.0,0.0,218.0,0.5,0.0
fdbb770408da11ebbd9cac1f6bf848b6,ace_submod_224,ace,submod,0.0,0.0,1.0,1.0,0.4372,0.5,199.0,0.5,0.0
3cc74fb60bda11eba7f7acde48001122,ace_submod_224,ace,submod,0.0,0.0,0.0,0.0,0.1902,0.5,205.0,0.5,0.0
234c4f060bde11eba7f7acde48001122,ace_submod_224,ace,submod,0.0,0.0,1.0,1.0,0.448,1.0,221.0,1.0,1.0
c807422a0bda11eba7f7acde48001122,ace_submod_224,ace,submod,0.0,0.0,0.0,0.0,0.1127,0.5,213.0,0.5,0.0
77119398087411ebbd67ac1f6bf848b6,ace_submod_224,ace,submod,1.0,1.0,1.0,1.0,0.4902,1.0,204.0,1.0,1.0
922587b80bdd11eba7f7acde48001122,ace_submod_224,ace,submod,1.0,1.0,1.0,1.0,0.4151,0.5,212.0,0.5,0.0
7de9188c088b11ebbd6fac1f6bf848b6,ace_submod_224,ace,submod,0.0,0.0,0.0,0.5,0.1613,0.5,186.0,0.5,0.0
ba3380fe0bdb11eba7f7acde48001122,ace_submod_224,ace,submod,1.0,1.0,1.0,1.0,0.2242,0.5,223.0,0.5,0.0
710d0e740bde11eba7f7acde48001122,ace_submod_224,ace,submod,0.0,0.0,0.0,0.0,0.2283,0.5,219.0,0.5,0.0
562aab540baf11ebab90acde48001122,ace_submod_224,ace,submod,0.0,0.0,0.0,0.6,0.4346,0.5,214.0,0.5,0.0
9ab545800bdd11eba7f7acde48001122,ace_submod_224,ace,submod,0.0,0.0,0.0,0.0,0.1826,0.5,219.0,0.5,0.0
61456758085411ebbd59ac1f6bf848b6,ace_submod_224,ace,submod,0.0,0.3333,1.0,1.0,0.8219,0.75,219.0,0.75,0.0
26f25e9d089c11ebbd78ac1f6bf848b6,ace_submod_224,ace,submod,1.0,1.0,1.0,1.0,0.5561,1.0,214.0,1.0,1.0
ce5bfc90086c11ebbd61ac1f6bf848b6,ace_submod_224,ace,submod,0.0,0.0,0.0,0.0,0.3812,0.5,223.0,0.5,0.0
f893967608a811ebbd7fac1f6bf848b6,ace_submod_224,ace,submod,1.0,1.0,1.0,1.0,0.3153,1.0,203.0,1.0,1.0
346a41b4084e11ebbd56ac1f6bf848b6,ace_submod_224,ace,submod,1.0,1.0,1.0,1.0,0.4813,0.5,160.0,0.5,0.0
bcbd76e608a111ebbd79ac1f6bf848b6,ace_submod_224,ace,submod,0.0,0.0,1.0,1.0,0.7339,0.5,109.0,0.5,0.0
f26542c808c511ebbd8fac1f6bf848b6,ace_submod_224,ace,submod,1.0,1.0,1.0,1.0,0.5949,0.5,195.0,0.5,0.0
5b1e1f240bdc11eba7f7acde48001122,ace_submod_224,ace,submod,0.0,0.0,0.0,0.3333,0.1461,0.5,219.0,0.5,0.0
b146f47c0bda11eba7f7acde48001122,ace_submod_224,ace,submod,0.0,0.0,0.0,0.0,0.5052,1.0,194.0,1.0,1.0
9c996f860bdb11eba7f7acde48001122,ace_submod_224,ace,submod,0.0,0.0,0.0,0.0,0.5288,0.5,208.0,0.5,0.0
f491b33e0bda11eba7f7acde48001122,ace_submod_224,ace,submod,0.0,0.0,0.0,0.25,0.4072,0.5,194.0,0.5,0.0
21d2a107091911ebbdaeac1f6bf848b6,ace_submod_224,ace,submod,1.0,1.0,1.0,1.0,0.5,1.0,224.0,1.0,1.0
10e63c10087211ebbd64ac1f6bf848b6,ace_submod_224,ace,submod,1.0,1.0,1.0,1.0,0.5915,0.5,213.0,0.5,0.0
