qid,policy,representation,packer,em,f1,ans_in_context,ans_in_context_soft,gold_token_density,gold_doc_reader_cov,context_tokens,base_recall@5,base_all_gold@5,ans_in_context_nli
expertqa_809,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.3636,0.3,0.5,160.0,1.0,1.0,0.6287
expertqa_251,chunk_submod_160,chunk,submod,0.0,0.0652,0.0,0.3099,0.8015,0.75,131.0,0.75,0.0,0.1644
expertqa_67,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.3333,0.8367,1.0,147.0,1.0,1.0,0.0224
expertqa_1471,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.28,0.102,0.3333,147.0,0.6667,0.0,0.0003
expertqa_1452,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.2262,0.7067,0.6667,150.0,1.0,1.0,0.0063
expertqa_1368,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.2243,0.7484,0.3333,159.0,0.4444,0.0,0.008
expertqa_154,chunk_submod_160,chunk,submod,0.0,0.0327,0.0,0.2342,0.0,0.0,155.0,0.3333,0.0,0.1626
expertqa_60,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.1333,1.0,0.2,147.0,0.3333,0.0,0.0136
expertqa_1034,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.1733,0.2532,0.2,154.0,0.6,0.0,0.0009
expertqa_1401,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.2162,0.0,0.0,159.0,1.0,1.0,0.0752
expertqa_1974,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.4096,1.0,1.0,152.0,1.0,1.0,0.9006
expertqa_494,chunk_submod_160,chunk,submod,0.0,0.0923,0.0,0.4444,0.1757,0.5,148.0,0.5,0.0,0.0051
expertqa_740,chunk_submod_160,chunk,submod,0.0,0.0241,0.0,0.2524,0.7152,1.0,158.0,1.0,1.0,0.0003
expertqa_1027,chunk_submod_160,chunk,submod,0.0,0.0615,0.0,0.2162,0.8514,1.0,148.0,1.0,1.0,0.0007
expertqa_1661,chunk_submod_160,chunk,submod,0.0,0.0154,0.0,0.2235,0.3841,1.0,138.0,1.0,1.0,0.0116
expertqa_822,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.25,0.4221,0.6667,154.0,0.6667,0.0,0.0004
expertqa_533,chunk_submod_160,chunk,submod,0.0,0.0267,0.0,0.3707,1.0,0.8,150.0,1.0,1.0,0.0165
expertqa_1047,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.413,0.7634,1.0,131.0,1.0,1.0,0.0448
expertqa_168,chunk_submod_160,chunk,submod,0.0,0.0143,0.0,0.219,1.0,0.2308,159.0,0.3846,0.0,0.0074
expertqa_1996,chunk_submod_160,chunk,submod,0.0,0.0353,0.0,0.3871,1.0,0.5,150.0,0.625,0.0,0.1404
expertqa_1872,chunk_submod_160,chunk,submod,0.0,0.2075,0.0,0.3378,0.3481,1.0,158.0,1.0,1.0,0.0009
expertqa_1090,chunk_submod_160,chunk,submod,0.0,0.12,0.0,0.4098,1.0,0.8,158.0,0.8,0.0,0.0165
expertqa_86,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.2388,0.3063,0.5,160.0,1.0,1.0,0.004
expertqa_589,chunk_submod_160,chunk,submod,0.0,0.0825,0.0,0.2687,0.519,1.0,158.0,1.0,1.0,0.9882
expertqa_1237,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.2769,1.0,0.6667,147.0,1.0,1.0,0.0013
expertqa_1792,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.2115,0.3642,0.5,151.0,0.5,0.0,0.0002
expertqa_1821,chunk_submod_160,chunk,submod,0.0,0.0641,0.0,0.3402,1.0,0.75,137.0,1.0,1.0,0.4204
expertqa_409,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.3214,0.6991,0.3333,113.0,1.0,1.0,0.0034
expertqa_728,chunk_submod_160,chunk,submod,0.0,0.0345,0.0,0.2317,0.5166,0.5,151.0,0.5,0.0,0.0004
expertqa_66,chunk_submod_160,chunk,submod,0.0,0.0105,0.0,0.1602,0.5878,0.375,148.0,0.5,0.0,0.0013
expertqa_944,chunk_submod_160,chunk,submod,0.0,0.0737,0.0,0.2015,0.8264,0.75,144.0,1.0,1.0,0.0187
expertqa_1407,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.325,0.6395,1.0,147.0,1.0,1.0,0.0022
expertqa_1886,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.3818,0.6795,0.6667,156.0,0.6667,0.0,0.0015
expertqa_1810,chunk_submod_160,chunk,submod,0.0,0.0188,0.0,0.1695,0.2897,0.1,145.0,0.2,0.0,0.004
expertqa_70,chunk_submod_160,chunk,submod,0.0,0.0198,0.0,0.2566,1.0,0.5,123.0,1.0,1.0,0.6073
expertqa_543,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.3077,1.0,0.75,156.0,1.0,1.0,0.0009
expertqa_897,chunk_submod_160,chunk,submod,0.0,0.0205,0.0,0.3571,0.869,0.4,145.0,0.6,0.0,0.0188
expertqa_1732,chunk_submod_160,chunk,submod,0.0,0.0294,0.0,0.1913,0.5753,1.0,146.0,1.0,1.0,0.0035
expertqa_2030,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.3095,1.0,0.8,160.0,1.0,1.0,0.0021
expertqa_2027,chunk_submod_160,chunk,submod,0.0,0.018,0.0,0.2326,1.0,0.5,125.0,0.8333,0.0,0.0009
expertqa_226,chunk_submod_160,chunk,submod,0.0,0.0409,0.0,0.1773,0.7667,0.75,150.0,0.75,0.0,0.1057
expertqa_690,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.3077,0.5,1.0,156.0,1.0,1.0,0.0029
expertqa_1660,chunk_submod_160,chunk,submod,0.0,0.0263,0.0,0.1961,0.2215,0.1667,158.0,0.1667,0.0,0.0012
expertqa_1155,chunk_submod_160,chunk,submod,0.0,0.1525,0.0,0.1892,0.3786,0.3333,140.0,0.3333,0.0,0.0025
expertqa_584,chunk_submod_160,chunk,submod,0.0,0.0317,0.0,0.2841,0.4873,0.5,158.0,0.75,0.0,0.0082
expertqa_787,chunk_submod_160,chunk,submod,0.0,0.0935,0.0,0.275,1.0,0.4286,160.0,0.7143,0.0,0.358
expertqa_1686,chunk_submod_160,chunk,submod,0.0,0.0726,0.0,0.2312,0.8239,0.6667,159.0,1.0,1.0,0.013
expertqa_1647,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.1552,0.0,0.0,146.0,0.0,0.0,0.0005
expertqa_1271,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.2077,0.8278,0.6,151.0,0.6,0.0,0.0017
expertqa_1579,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.3968,1.0,0.75,139.0,1.0,1.0,0.0035
expertqa_1651,chunk_submod_160,chunk,submod,0.0,0.0777,0.0,0.2703,0.6329,1.0,158.0,1.0,1.0,0.0009
expertqa_1409,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.1881,0.3125,0.25,144.0,0.25,0.0,0.0106
expertqa_1098,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.169,0.6376,0.5,149.0,0.5,0.0,0.0006
expertqa_1205,chunk_submod_160,chunk,submod,0.0,0.0237,0.0,0.225,1.0,0.4286,158.0,0.5714,0.0,0.473
expertqa_857,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.2692,1.0,0.8,141.0,1.0,1.0,0.0004
expertqa_1156,chunk_submod_160,chunk,submod,0.0,0.0678,0.0,0.2289,0.8028,0.5,142.0,0.75,0.0,0.0025
expertqa_490,chunk_submod_160,chunk,submod,0.0,0.0195,0.0,0.1987,0.5912,1.0,137.0,1.0,1.0,0.0133
expertqa_1948,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.1667,0.5088,0.3333,114.0,0.6667,0.0,0.0004
expertqa_2010,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.1429,0.6338,0.1111,142.0,0.2222,0.0,0.0014
expertqa_1456,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.35,0.5161,1.0,155.0,1.0,1.0,0.0004
expertqa_206,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.2242,0.7233,0.1111,159.0,0.2222,0.0,0.0016
expertqa_1146,chunk_submod_160,chunk,submod,0.0,0.024,0.0,0.3232,0.2938,1.0,160.0,1.0,1.0,0.5759
expertqa_573,chunk_submod_160,chunk,submod,0.0,0.0615,0.0,0.2437,1.0,0.5,136.0,1.0,1.0,0.7564
expertqa_218,chunk_submod_160,chunk,submod,0.0,0.0885,0.0,0.36,1.0,0.5,156.0,0.6667,0.0,0.2312
expertqa_314,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.1446,0.8039,1.0,153.0,1.0,1.0,0.001
expertqa_1580,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.4624,0.6443,0.6667,149.0,1.0,1.0,0.9057
expertqa_1010,chunk_submod_160,chunk,submod,0.0,0.0745,0.0,0.2692,0.5125,0.5,160.0,1.0,1.0,0.0012
expertqa_909,chunk_submod_160,chunk,submod,0.0,0.0972,0.0,0.25,1.0,0.75,145.0,0.75,0.0,0.0008
expertqa_1079,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.2564,0.6857,1.0,140.0,1.0,1.0,0.0005
expertqa_1381,chunk_submod_160,chunk,submod,0.0,0.0545,0.0,0.2687,0.6478,0.3333,159.0,0.3333,0.0,0.0013
expertqa_203,chunk_submod_160,chunk,submod,0.0,0.032,0.0,0.2326,0.5584,0.75,154.0,1.0,1.0,0.0004
expertqa_467,chunk_submod_160,chunk,submod,0.0,0.0261,0.0,0.2277,0.9589,1.0,146.0,1.0,1.0,0.0035
expertqa_220,chunk_submod_160,chunk,submod,0.0,0.2182,0.0,0.5385,0.443,1.0,158.0,1.0,1.0,0.0006
expertqa_1359,chunk_submod_160,chunk,submod,0.0,0.08,0.0,0.2842,0.7383,0.6667,149.0,1.0,1.0,0.0015
expertqa_1629,chunk_submod_160,chunk,submod,0.0,0.0118,0.0,0.3708,1.0,0.75,136.0,1.0,1.0,0.0103
expertqa_1674,chunk_submod_160,chunk,submod,0.0,0.058,0.0,0.1356,0.4286,0.3333,147.0,0.6667,0.0,0.0024
expertqa_977,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.3617,0.2803,1.0,157.0,1.0,1.0,0.0003
expertqa_922,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.2967,0.4323,0.5,155.0,1.0,1.0,0.0022
expertqa_130,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.1957,0.5364,0.75,151.0,0.75,0.0,0.0056
expertqa_1774,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.1458,0.218,0.5,133.0,1.0,1.0,0.0004
expertqa_1806,chunk_submod_160,chunk,submod,0.0,0.0234,0.0,0.3679,1.0,1.0,146.0,1.0,1.0,0.5646
expertqa_810,chunk_submod_160,chunk,submod,0.0,0.0198,0.0,0.2667,0.271,1.0,155.0,1.0,1.0,0.0003
expertqa_1982,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.3026,0.7095,0.5,148.0,1.0,1.0,0.0006
expertqa_55,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.189,1.0,0.3636,159.0,0.4545,0.0,0.0014
expertqa_378,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.2692,1.0,0.3333,159.0,0.8333,0.0,0.0007
expertqa_493,chunk_submod_160,chunk,submod,0.0,0.1224,0.0,0.3529,0.6392,0.6667,158.0,1.0,1.0,0.0115
expertqa_150,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.1558,0.0,0.0,135.0,0.0,0.0,0.9698
expertqa_883,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.2424,1.0,0.5714,158.0,0.7143,0.0,0.6564
expertqa_1113,chunk_submod_160,chunk,submod,0.0,0.0493,0.0,0.2756,1.0,0.6,160.0,1.0,1.0,0.0076
expertqa_1631,chunk_submod_160,chunk,submod,0.0,0.0558,0.0,0.224,0.0,0.0,151.0,0.1429,0.0,0.0102
expertqa_137,chunk_submod_160,chunk,submod,0.0,0.0055,0.0,0.1809,1.0,0.1875,152.0,0.3125,0.0,0.3803
expertqa_648,chunk_submod_160,chunk,submod,0.0,0.4074,0.0,0.5263,0.3846,1.0,156.0,1.0,1.0,0.0004
expertqa_42,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.1781,0.0,0.0,156.0,0.0,0.0,0.0004
expertqa_1789,chunk_submod_160,chunk,submod,0.0,0.1358,0.0,0.2644,0.6883,0.5,154.0,0.75,0.0,0.0067
expertqa_200,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.2263,0.7188,0.1818,160.0,0.3636,0.0,0.0262
expertqa_767,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.2231,1.0,0.5556,157.0,0.5556,0.0,0.08
expertqa_552,chunk_submod_160,chunk,submod,0.0,0.0526,0.0,0.3165,0.7677,0.3333,155.0,1.0,1.0,0.0005
expertqa_1625,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.375,0.7462,0.75,130.0,0.75,0.0,0.003
expertqa_1904,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.2328,0.4028,0.3333,144.0,1.0,1.0,0.0015
expertqa_54,chunk_submod_160,chunk,submod,0.0,0.0165,0.0,0.2716,0.8766,0.6,154.0,0.8,0.0,0.0021
expertqa_382,chunk_submod_160,chunk,submod,0.0,0.046,0.0,0.2698,1.0,1.0,158.0,1.0,1.0,0.0003
expertqa_954,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.303,0.8291,1.0,158.0,1.0,1.0,0.1001
expertqa_1866,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.152,0.7984,0.25,129.0,0.375,0.0,0.5764
expertqa_1232,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.25,0.6226,0.6667,159.0,1.0,1.0,0.0033
expertqa_379,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.1925,0.4522,0.1818,157.0,0.1818,0.0,0.0076
expertqa_1374,chunk_submod_160,chunk,submod,0.0,0.0797,0.0,0.1667,0.5253,0.6667,158.0,0.6667,0.0,0.0021
expertqa_231,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.5128,0.7552,1.0,143.0,1.0,1.0,0.0013
expertqa_85,chunk_submod_160,chunk,submod,0.0,0.0667,0.0,0.2143,0.5894,1.0,151.0,1.0,1.0,0.0004
expertqa_1978,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.2963,0.586,1.0,157.0,1.0,1.0,0.002
expertqa_669,chunk_submod_160,chunk,submod,0.0,0.0227,0.0,0.274,0.6759,0.4,145.0,0.4,0.0,0.0015
expertqa_987,chunk_submod_160,chunk,submod,0.0,0.0084,0.0,0.2016,1.0,0.4444,140.0,0.5556,0.0,0.8569
expertqa_927,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.1702,0.6013,1.0,158.0,1.0,1.0,0.0005
expertqa_1682,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.2807,0.7651,0.6667,149.0,1.0,1.0,0.0009
expertqa_169,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.4,0.7067,1.0,150.0,1.0,1.0,0.0004
expertqa_606,chunk_submod_160,chunk,submod,0.0,0.0709,0.0,0.3196,1.0,1.0,139.0,1.0,1.0,0.1793
expertqa_1124,chunk_submod_160,chunk,submod,0.0,0.1134,0.0,0.2321,1.0,1.0,155.0,1.0,1.0,0.0003
expertqa_554,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.1875,0.0,0.0,152.0,1.0,1.0,0.0006
expertqa_1394,chunk_submod_160,chunk,submod,0.0,0.0495,0.0,0.2846,1.0,0.6,141.0,1.0,1.0,0.02
expertqa_1611,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.2174,0.6821,0.6667,151.0,1.0,1.0,0.1828
expertqa_1110,chunk_submod_160,chunk,submod,0.0,0.0146,0.0,0.2043,0.0,0.0,139.0,0.0,0.0,0.0032
expertqa_1015,chunk_submod_160,chunk,submod,0.0,0.0556,0.0,0.303,1.0,0.5,149.0,0.625,0.0,0.0322
expertqa_487,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.1508,0.0,0.0,137.0,0.0,0.0,0.8549
expertqa_941,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.3333,0.6943,1.0,157.0,1.0,1.0,0.726
expertqa_1160,chunk_submod_160,chunk,submod,0.0,0.2308,0.0,0.3294,0.838,0.6667,142.0,1.0,1.0,0.195
expertqa_1568,chunk_submod_160,chunk,submod,0.0,0.0141,0.0,0.1271,0.4928,0.5,138.0,1.0,1.0,0.0025
expertqa_1273,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.1215,0.3664,0.3333,131.0,1.0,1.0,0.001
expertqa_65,chunk_submod_160,chunk,submod,0.0,0.0772,0.0,0.1737,0.662,0.375,142.0,0.5,0.0,0.0028
expertqa_3,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.1258,1.0,0.4545,150.0,0.4545,0.0,0.0003
expertqa_201,chunk_submod_160,chunk,submod,0.0,0.0319,0.0,0.2378,1.0,0.2667,147.0,0.3333,0.0,0.1879
expertqa_938,chunk_submod_160,chunk,submod,0.0,0.2074,0.0,0.4524,1.0,1.0,158.0,1.0,1.0,0.0034
expertqa_924,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.3488,0.7857,0.6667,154.0,1.0,1.0,0.0003
expertqa_376,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.2453,0.6573,0.5,143.0,0.5,0.0,0.0008
expertqa_2014,chunk_submod_160,chunk,submod,0.0,0.0159,0.0,0.3194,0.7483,0.5,143.0,0.75,0.0,0.0318
expertqa_1569,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.3478,1.0,0.6667,149.0,1.0,1.0,0.0394
expertqa_1276,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.2949,0.6471,0.75,153.0,1.0,1.0,0.0016
expertqa_1001,chunk_submod_160,chunk,submod,0.0,0.1455,0.0,0.3158,0.8235,0.5,85.0,1.0,1.0,0.004
expertqa_1031,chunk_submod_160,chunk,submod,0.0,0.0611,0.0,0.2346,0.7847,1.0,144.0,1.0,1.0,0.0007
expertqa_1998,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.1235,0.4,0.25,125.0,0.25,0.0,0.003
expertqa_1918,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.1097,0.0,0.0,130.0,1.0,1.0,0.0016
expertqa_1,chunk_submod_160,chunk,submod,0.0,0.1034,0.0,0.3418,0.6438,0.6667,146.0,0.6667,0.0,0.0005
expertqa_926,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.3125,0.0,0.0,160.0,0.25,0.0,0.0014
expertqa_912,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.2037,0.2836,0.5,134.0,1.0,1.0,0.0021
expertqa_1105,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.3571,0.9067,0.5,150.0,0.75,0.0,0.0006
expertqa_1595,chunk_submod_160,chunk,submod,0.0,0.0465,0.0,0.4062,0.7386,0.6667,153.0,1.0,1.0,0.0009
expertqa_572,chunk_submod_160,chunk,submod,0.0,0.119,0.0,0.18,0.6474,0.6667,156.0,1.0,1.0,0.0008
expertqa_1193,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.2842,0.5686,1.0,153.0,1.0,1.0,0.0012
expertqa_738,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.1667,0.4296,0.2,142.0,0.2,0.0,0.0198
expertqa_61,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.0663,0.0,0.0,157.0,0.0,0.0,0.0028
expertqa_1382,chunk_submod_160,chunk,submod,0.0,0.0625,0.0,0.2386,0.15,0.3333,160.0,0.6667,0.0,0.0015
expertqa_1317,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.16,0.4823,0.25,141.0,0.25,0.0,0.0015
expertqa_31,chunk_submod_160,chunk,submod,0.0,0.0074,0.0,0.1688,0.3677,0.0769,155.0,0.0769,0.0,0.227
expertqa_1813,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.2093,0.6181,1.0,144.0,1.0,1.0,0.0004
expertqa_1435,chunk_submod_160,chunk,submod,0.0,0.1364,0.0,0.5405,1.0,1.0,134.0,1.0,1.0,0.0007
expertqa_943,chunk_submod_160,chunk,submod,0.0,0.0662,0.0,0.2065,0.7421,1.0,159.0,1.0,1.0,0.0015
expertqa_8,chunk_submod_160,chunk,submod,0.0,0.0556,0.0,0.3519,0.4648,1.0,142.0,1.0,1.0,0.0033
expertqa_873,chunk_submod_160,chunk,submod,0.0,0.0159,0.0,0.2556,1.0,0.4,140.0,0.6,0.0,0.0034
expertqa_1850,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.4118,0.671,1.0,155.0,1.0,1.0,0.0032
expertqa_705,chunk_submod_160,chunk,submod,0.0,0.0189,0.0,0.3151,0.4656,0.3333,131.0,1.0,1.0,0.0005
expertqa_1731,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.2517,0.6731,0.6667,156.0,1.0,1.0,0.0317
expertqa_457,chunk_submod_160,chunk,submod,0.0,0.0101,0.0,0.1729,0.4577,0.6667,142.0,0.6667,0.0,0.0015
expertqa_636,chunk_submod_160,chunk,submod,0.0,0.0857,0.0,0.4706,0.7279,0.5,147.0,1.0,1.0,0.0043
expertqa_1197,chunk_submod_160,chunk,submod,0.0,0.15,0.0,0.475,0.4545,1.0,154.0,1.0,1.0,0.0008
expertqa_614,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.2963,0.4654,0.5,159.0,1.0,1.0,0.0021
expertqa_1830,chunk_submod_160,chunk,submod,0.0,0.0444,0.0,0.3488,1.0,0.75,156.0,1.0,1.0,0.0104
expertqa_354,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.3429,0.5157,0.5,159.0,1.0,1.0,0.0009
expertqa_595,chunk_submod_160,chunk,submod,0.0,0.0121,0.0,0.18,0.5346,0.1667,159.0,0.3333,0.0,0.001
expertqa_63,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.1364,0.6765,0.3333,136.0,0.5,0.0,0.1551
expertqa_1115,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.1827,0.3881,0.5,134.0,0.75,0.0,0.0003
expertqa_1041,chunk_submod_160,chunk,submod,0.0,0.0193,0.0,0.3116,1.0,0.6,160.0,1.0,1.0,0.9903
expertqa_442,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.2462,0.1833,1.0,120.0,1.0,1.0,0.0023
expertqa_1650,chunk_submod_160,chunk,submod,0.0,0.1176,0.0,0.3243,1.0,0.6667,153.0,1.0,1.0,0.0022
expertqa_1268,chunk_submod_160,chunk,submod,0.0,0.0305,0.0,0.314,0.8503,0.6667,147.0,1.0,1.0,0.0005
expertqa_865,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.1579,0.4933,0.5,150.0,0.75,0.0,0.0009
expertqa_1968,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.2211,0.8562,0.3636,153.0,0.3636,0.0,0.0494
expertqa_36,chunk_submod_160,chunk,submod,0.0,0.0451,0.0,0.3667,1.0,0.75,142.0,1.0,1.0,0.0011
expertqa_1510,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.2623,1.0,0.25,140.0,0.625,0.0,0.2034
expertqa_1241,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.3088,0.5732,0.6667,157.0,1.0,1.0,0.0004
expertqa_1913,chunk_submod_160,chunk,submod,0.0,0.2,0.0,0.2083,0.5,0.6667,152.0,1.0,1.0,0.0019
expertqa_4,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.2969,0.6962,0.75,158.0,1.0,1.0,0.0473
expertqa_1414,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.2211,1.0,0.6667,158.0,1.0,1.0,0.0021
expertqa_882,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.181,0.7582,1.0,153.0,1.0,1.0,0.0042
expertqa_855,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.25,0.6296,0.5,135.0,0.5,0.0,0.0658
expertqa_270,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.2099,0.5899,0.3333,139.0,1.0,1.0,0.0008
expertqa_114,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.1838,0.7315,0.3333,149.0,0.5,0.0,0.0004
expertqa_95,chunk_submod_160,chunk,submod,0.0,0.1739,0.0,0.2667,0.1329,1.0,143.0,1.0,1.0,0.0005
expertqa_167,chunk_submod_160,chunk,submod,0.0,0.1008,0.0,0.3846,1.0,0.75,155.0,1.0,1.0,0.3238
expertqa_702,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.2162,0.5563,0.6667,160.0,1.0,1.0,0.0007
expertqa_1641,chunk_submod_160,chunk,submod,0.0,0.0241,0.0,0.4561,0.4214,1.0,159.0,1.0,1.0,0.0005
expertqa_783,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.2556,0.32,1.0,150.0,1.0,1.0,0.2874
expertqa_1116,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.2966,1.0,0.6667,152.0,1.0,1.0,0.9645
expertqa_816,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.3281,1.0,1.0,159.0,1.0,1.0,0.0052
expertqa_1191,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.2931,0.8188,0.5,149.0,0.75,0.0,0.0022
expertqa_1581,chunk_submod_160,chunk,submod,0.0,0.0198,0.0,0.2377,1.0,0.2222,130.0,0.5556,0.0,0.004
expertqa_1486,chunk_submod_160,chunk,submod,0.0,0.1538,0.0,0.3735,1.0,0.6,149.0,0.6,0.0,0.0042
expertqa_1081,ace_focused_160,ace,focused,0.0,0.0432,0.0,0.3214,1.0,1.0,160.0,1.0,1.0,0.9861
expertqa_393,ace_focused_160,ace,focused,0.0,0.0164,0.0,0.7125,0.8938,1.0,160.0,1.0,1.0,0.3983
expertqa_1162,ace_focused_160,ace,focused,0.0,0.0732,0.0,0.35,1.0,1.0,137.0,1.0,1.0,0.0026
expertqa_1860,ace_focused_160,ace,focused,0.0,0.0,0.0,0.2174,0.0,0.0,155.0,0.0,0.0,0.0009
expertqa_1460,ace_focused_160,ace,focused,0.0,0.0652,0.0,0.1719,0.3648,0.5,159.0,1.0,1.0,0.0031
expertqa_2021,ace_focused_160,ace,focused,0.0,0.1368,0.0,0.3059,1.0,0.4,146.0,1.0,1.0,0.1415
expertqa_116,ace_focused_160,ace,focused,0.0,0.0,0.0,0.1831,0.5063,0.5,158.0,0.5,0.0,0.0006
expertqa_725,ace_focused_160,ace,focused,0.0,0.0986,0.0,0.2809,1.0,0.6,151.0,0.8,0.0,0.0928
expertqa_422,ace_focused_160,ace,focused,0.0,0.1918,0.0,0.4651,1.0,0.6667,160.0,1.0,1.0,0.0025
expertqa_809,ace_focused_160,ace,focused,0.0,0.0,0.0,0.3864,0.6667,1.0,159.0,1.0,1.0,0.0112
expertqa_251,ace_focused_160,ace,focused,0.0,0.0652,0.0,0.3239,1.0,0.75,158.0,0.75,0.0,0.1009
expertqa_67,ace_focused_160,ace,focused,0.0,0.0,0.0,0.3611,1.0,0.6667,146.0,1.0,1.0,0.0065
expertqa_1471,ace_focused_160,ace,focused,0.0,0.0822,0.0,0.28,0.6478,0.6667,159.0,0.6667,0.0,0.0007
expertqa_1452,ace_focused_160,ace,focused,0.0,0.0,0.0,0.3214,1.0,0.6667,160.0,0.6667,0.0,0.015
