qid,policy,representation,packer,em,f1,ans_in_context,ans_in_context_soft,gold_token_density,gold_doc_reader_cov,context_tokens,base_recall@5,base_all_gold@5,ans_in_context_nli
609,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.2632,0.3212,0.25,137.0,0.25,0.0,0.0002
228,chunk_mmr_160,chunk,mmr,0.0,0.2667,0.0,0.8333,0.5,0.25,132.0,0.75,0.0,0.9958
867,chunk_mmr_160,chunk,mmr,0.0,0.3556,0.0,0.8621,1.0,0.25,157.0,0.5,0.0,0.042
1089,chunk_mmr_160,chunk,mmr,0.0,0.1667,0.0,0.4444,1.0,0.5,152.0,0.75,0.0,0.0004
855,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.2,0.0,0.0,153.0,0.0,0.0,0.0003
236,chunk_mmr_160,chunk,mmr,0.0,0.1702,0.0,0.6552,0.0,0.0,137.0,0.25,0.0,0.0011
1506,chunk_mmr_160,chunk,mmr,0.0,0.0488,0.0,0.7037,0.8,1.0,105.0,1.0,1.0,0.0105
321,chunk_mmr_160,chunk,mmr,0.0,0.1429,0.0,0.5517,0.4865,0.25,148.0,0.75,0.0,0.0004
1462,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.1667,0.6143,0.25,140.0,1.0,1.0,0.0018
1129,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.3158,0.6071,0.25,140.0,0.75,0.0,0.0011
729,chunk_mmr_160,chunk,mmr,0.0,0.1053,0.0,0.3226,0.3419,0.25,155.0,0.5,0.0,0.0004
640,chunk_mmr_160,chunk,mmr,0.0,0.5217,0.0,0.8824,1.0,0.5,137.0,1.0,1.0,0.0008
402,chunk_mmr_160,chunk,mmr,0.0,0.0952,0.0,0.75,0.6028,0.5,141.0,1.0,1.0,0.6276
647,chunk_mmr_160,chunk,mmr,0.0,0.0274,0.0,0.36,0.566,0.25,159.0,1.0,1.0,0.3524
480,chunk_mmr_160,chunk,mmr,0.0,0.1818,0.0,0.5,1.0,0.5,157.0,1.0,1.0,0.0081
1612,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.75,0.5263,0.25,152.0,0.5,0.0,0.0012
1718,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.3415,0.2,0.25,140.0,0.25,0.0,0.0123
590,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.2692,1.0,0.75,159.0,1.0,1.0,0.0014
81,chunk_mmr_160,chunk,mmr,0.0,0.0513,0.0,0.3214,0.7778,0.25,153.0,0.5,0.0,0.3088
473,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.4211,0.637,0.25,135.0,0.5,0.0,0.0165
875,chunk_mmr_160,chunk,mmr,0.0,0.0488,0.0,0.2727,0.4863,0.25,146.0,1.0,1.0,0.0033
1081,chunk_mmr_160,chunk,mmr,0.0,0.0531,0.0,0.4744,0.597,0.5,134.0,1.0,1.0,0.0011
1740,chunk_mmr_160,chunk,mmr,0.0,0.0889,0.0,0.4054,1.0,0.5,151.0,1.0,1.0,0.0624
1686,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.2353,0.0,0.0,159.0,0.5,0.0,0.0033
210,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.8235,0.9114,0.75,158.0,1.0,1.0,0.9918
1611,chunk_mmr_160,chunk,mmr,0.0,0.2105,0.0,0.8824,1.0,0.5,137.0,1.0,1.0,0.0231
1400,chunk_mmr_160,chunk,mmr,0.0,0.2373,0.0,0.7667,0.617,0.5,141.0,1.0,1.0,0.0114
1096,chunk_mmr_160,chunk,mmr,0.0,0.1333,0.0,0.8333,0.4937,0.5,158.0,1.0,1.0,0.0009
1412,chunk_mmr_160,chunk,mmr,0.0,0.046,0.0,0.3968,1.0,0.75,152.0,1.0,1.0,0.0008
1629,chunk_mmr_160,chunk,mmr,0.0,0.1928,0.0,0.3902,1.0,1.0,131.0,1.0,1.0,0.0024
564,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.5455,0.9026,0.5,154.0,0.75,0.0,0.043
1037,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.7179,0.4843,0.25,159.0,0.5,0.0,0.9956
1564,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.2414,0.0,0.0,147.0,0.25,0.0,0.0184
350,chunk_mmr_160,chunk,mmr,0.0,0.2667,0.0,0.7692,0.443,0.5,158.0,1.0,1.0,0.0013
1223,chunk_mmr_160,chunk,mmr,0.0,0.0667,0.0,0.3333,0.0,0.0,158.0,0.25,0.0,0.0025
366,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.25,0.0,0.0,159.0,0.0,0.0,0.0061
1699,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.2,0.16,0.25,150.0,0.25,0.0,0.0004
657,chunk_mmr_160,chunk,mmr,0.0,0.05,0.0,0.2105,0.0,0.0,147.0,0.5,0.0,0.0004
189,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.3846,1.0,0.75,155.0,1.0,1.0,0.0003
897,chunk_mmr_160,chunk,mmr,0.0,0.2254,0.0,0.375,0.8101,0.5,158.0,1.0,1.0,0.0006
1650,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.5,0.5882,0.25,136.0,0.75,0.0,0.9648
269,chunk_mmr_160,chunk,mmr,0.0,0.1333,0.0,0.6154,0.7032,0.5,155.0,1.0,1.0,0.0004
1623,chunk_mmr_160,chunk,mmr,0.0,0.1538,0.0,0.3636,0.5157,0.25,159.0,0.5,0.0,0.0003
1107,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.5556,1.0,0.5,152.0,1.0,1.0,0.0022
546,chunk_mmr_160,chunk,mmr,0.0,0.4348,0.0,0.7447,0.8654,0.25,156.0,1.0,1.0,0.0002
721,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.5455,0.5875,0.5,160.0,1.0,1.0,0.0005
586,chunk_mmr_160,chunk,mmr,0.0,0.0385,0.0,0.2051,0.4516,0.25,155.0,0.5,0.0,0.0003
516,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.1538,0.0,0.0,59.0,0.5,0.0,0.0007
1428,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.2105,0.1765,0.25,153.0,0.25,0.0,0.0
561,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.2353,0.0,0.0,160.0,0.0,0.0,0.0015
1224,chunk_mmr_160,chunk,mmr,0.0,0.1667,1.0,1.0,1.0,0.5,148.0,0.75,0.0,0.9923
1616,chunk_mmr_160,chunk,mmr,0.0,0.5,0.0,0.8824,0.0,0.0,156.0,0.25,0.0,0.9895
1238,chunk_mmr_160,chunk,mmr,0.0,0.8,1.0,1.0,0.6829,0.25,123.0,0.25,0.0,0.0042
1165,chunk_mmr_160,chunk,mmr,0.0,0.2,0.0,0.4,0.0,0.0,159.0,0.5,0.0,0.0009
1631,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.4706,0.0,0.0,136.0,0.0,0.0,0.0014
1391,chunk_mmr_160,chunk,mmr,0.0,0.0213,0.0,0.1515,0.0,0.0,153.0,0.5,0.0,0.006
540,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.2895,0.5062,0.25,160.0,0.25,0.0,0.9345
740,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.2222,0.0,0.0,150.0,0.0,0.0,0.0005
406,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.7778,1.0,0.5,156.0,1.0,1.0,0.0003
1102,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.5,0.1053,0.25,133.0,0.25,0.0,0.0028
761,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.7447,0.5125,0.25,160.0,1.0,1.0,0.0005
708,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.2308,0.0,0.0,135.0,0.5,0.0,0.0005
8,chunk_mmr_160,chunk,mmr,0.0,0.1633,0.0,0.3889,1.0,0.75,155.0,1.0,1.0,0.0008
88,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.4828,1.0,0.5,159.0,0.75,0.0,0.0008
1421,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.381,0.359,0.25,156.0,0.5,0.0,0.0006
677,chunk_submod_160,chunk,submod,0.0,0.3,0.0,0.8824,0.7703,0.75,148.0,1.0,1.0,0.996
39,chunk_submod_160,chunk,submod,0.0,0.2222,0.0,0.5,0.6556,0.5,151.0,0.5,0.0,0.0006
1468,chunk_submod_160,chunk,submod,0.0,0.25,0.0,0.9535,0.5235,0.25,149.0,0.5,0.0,0.0122
798,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.3333,0.7419,0.75,155.0,1.0,1.0,0.0105
1301,chunk_submod_160,chunk,submod,0.0,0.2105,0.0,0.3261,0.3109,0.25,119.0,0.5,0.0,0.0006
1047,chunk_submod_160,chunk,submod,0.0,0.1111,0.0,0.4667,0.7398,0.5,123.0,0.75,0.0,0.0019
1191,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.125,0.0,0.0,134.0,0.0,0.0,0.0016
635,chunk_submod_160,chunk,submod,0.0,0.2963,0.0,0.95,0.4276,0.25,145.0,0.25,0.0,0.0009
1248,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.9091,0.7292,0.75,144.0,0.75,0.0,0.0025
1121,chunk_submod_160,chunk,submod,0.0,0.1429,0.0,0.7826,0.6618,0.5,136.0,1.0,1.0,0.9915
67,chunk_submod_160,chunk,submod,0.0,0.1905,0.0,0.8333,0.8643,0.5,140.0,1.0,1.0,0.0024
1077,chunk_submod_160,chunk,submod,0.0,0.2857,0.0,0.6364,0.7285,0.5,151.0,0.5,0.0,0.0265
585,chunk_submod_160,chunk,submod,0.0,0.1143,0.0,1.0,0.8408,0.75,157.0,0.75,0.0,0.002
736,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.5357,0.6129,0.5,155.0,0.75,0.0,0.0003
1628,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.14,0.0,0.0,131.0,0.25,0.0,0.0219
1560,chunk_submod_160,chunk,submod,0.0,0.0328,0.0,0.4222,0.6483,0.75,145.0,1.0,1.0,0.0104
1227,chunk_submod_160,chunk,submod,0.0,0.125,0.0,0.8667,0.736,0.5,125.0,0.5,0.0,0.0004
1756,chunk_submod_160,chunk,submod,0.0,0.0513,0.0,0.4062,0.3429,1.0,140.0,1.0,1.0,0.1395
766,chunk_submod_160,chunk,submod,0.0,0.2222,0.0,0.8,0.6601,0.5,153.0,0.75,0.0,0.9877
145,chunk_submod_160,chunk,submod,0.0,0.087,0.0,0.5918,1.0,0.75,155.0,0.75,0.0,0.0011
944,chunk_submod_160,chunk,submod,0.0,0.0714,0.0,0.2667,1.0,0.75,147.0,1.0,1.0,0.0012
1091,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.3,0.2361,0.25,72.0,0.5,0.0,0.0061
1530,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.4727,0.45,0.25,140.0,0.5,0.0,0.7116
166,chunk_submod_160,chunk,submod,0.0,0.1667,0.0,0.6,1.0,0.75,157.0,0.75,0.0,0.2521
711,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.2121,0.0,0.0,115.0,0.0,0.0,0.0003
423,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.52,0.7109,0.5,128.0,1.0,1.0,0.0007
303,chunk_submod_160,chunk,submod,0.0,0.25,0.0,0.8462,0.8446,0.75,148.0,0.75,0.0,0.001
1370,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.8667,0.7375,0.5,160.0,0.5,0.0,0.0118
1585,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.3803,0.8366,0.75,153.0,0.75,0.0,0.0018
191,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.4167,0.2742,0.25,124.0,0.75,0.0,0.0084
226,chunk_submod_160,chunk,submod,0.0,0.125,0.0,0.3636,0.2829,0.5,152.0,0.5,0.0,0.0004
300,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.3333,0.8042,0.5,143.0,1.0,1.0,0.0004
1728,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.2162,1.0,0.5,129.0,0.75,0.0,0.0003
549,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.4583,0.6606,0.75,109.0,0.75,0.0,0.0018
1663,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.4062,0.4715,0.5,123.0,0.75,0.0,0.0011
157,chunk_submod_160,chunk,submod,0.0,0.2353,0.0,0.5588,0.7103,0.5,145.0,0.75,0.0,0.0228
1070,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.7143,0.6709,0.5,158.0,0.75,0.0,0.0012
235,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.7692,0.3285,0.25,137.0,0.75,0.0,0.0028
1709,chunk_submod_160,chunk,submod,0.0,0.0741,0.0,0.9545,0.8188,0.75,149.0,0.75,0.0,0.0202
1411,chunk_submod_160,chunk,submod,0.0,0.1282,0.0,0.8696,1.0,0.5,136.0,1.0,1.0,0.9972
1615,chunk_submod_160,chunk,submod,0.0,0.1176,0.0,0.8125,0.3913,0.25,115.0,0.25,0.0,0.0004
1610,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.4444,0.2353,0.25,136.0,0.25,0.0,0.0002
1354,chunk_submod_160,chunk,submod,0.0,0.2319,0.0,0.6154,0.6939,0.5,147.0,0.75,0.0,0.008
1261,chunk_submod_160,chunk,submod,0.0,0.2759,0.0,0.6,0.5614,0.75,114.0,0.75,0.0,0.046
1511,chunk_submod_160,chunk,submod,0.0,0.069,0.0,0.2083,0.5789,0.5,57.0,1.0,1.0,0.0294
1475,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.5,0.4354,0.5,147.0,1.0,1.0,0.0002
383,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.7188,0.513,0.25,115.0,0.25,0.0,0.0009
452,chunk_submod_160,chunk,submod,0.0,0.5185,0.0,0.8421,0.8616,0.75,159.0,0.75,0.0,0.2726
1237,chunk_submod_160,chunk,submod,0.0,0.1053,0.0,0.4118,0.0,0.0,99.0,0.5,0.0,0.0009
283,chunk_submod_160,chunk,submod,0.0,0.1429,0.0,0.75,0.5588,0.5,136.0,0.5,0.0,0.001
668,chunk_submod_160,chunk,submod,0.0,0.0385,0.0,0.3125,0.2327,0.25,159.0,0.5,0.0,0.0019
1492,chunk_submod_160,chunk,submod,1.0,1.0,1.0,1.0,0.7358,0.75,106.0,1.0,1.0,0.0442
1257,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.9,0.2576,0.25,132.0,0.25,0.0,0.9855
165,chunk_submod_160,chunk,submod,0.0,0.3529,0.0,0.697,0.5,0.5,160.0,0.75,0.0,0.0006
1580,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.3158,0.8562,0.75,146.0,1.0,1.0,0.0035
1394,chunk_submod_160,chunk,submod,0.0,0.037,0.0,0.2414,0.2353,0.25,102.0,0.5,0.0,0.0003
69,chunk_submod_160,chunk,submod,0.0,0.5217,0.0,0.8667,0.3097,0.25,155.0,0.75,0.0,0.9655
38,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.5625,0.4595,0.25,148.0,0.75,0.0,0.0004
823,chunk_submod_160,chunk,submod,0.0,0.0476,0.0,0.4,0.8794,0.75,141.0,1.0,1.0,0.0002
737,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.3404,0.0,0.0,153.0,0.5,0.0,0.0068
543,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.0968,0.4369,0.5,103.0,0.5,0.0,0.7848
902,chunk_submod_160,chunk,submod,0.0,0.1176,0.0,0.4,0.7092,0.75,141.0,0.75,0.0,0.0509
1726,chunk_submod_160,chunk,submod,0.0,0.4706,0.0,0.9,0.5875,0.75,160.0,0.75,0.0,0.0004
881,chunk_submod_160,chunk,submod,0.0,0.4255,0.0,0.8438,1.0,0.5,142.0,1.0,1.0,0.9224
1271,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.2222,0.7724,0.75,123.0,0.75,0.0,0.0011
1241,chunk_submod_160,chunk,submod,0.0,0.0506,0.0,0.5357,0.6053,0.5,152.0,1.0,1.0,0.9618
217,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.3333,0.8299,0.75,147.0,1.0,1.0,0.0003
929,chunk_submod_160,chunk,submod,0.0,0.1538,0.0,0.7273,1.0,1.0,143.0,1.0,1.0,0.0026
1086,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.6296,0.7902,0.25,143.0,0.25,0.0,0.8674
1114,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.5517,0.7133,0.75,150.0,1.0,1.0,0.0022
760,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.65,1.0,0.75,133.0,0.75,0.0,0.0119
1239,chunk_submod_160,chunk,submod,0.0,0.1053,0.0,0.4118,0.3939,0.25,99.0,0.5,0.0,0.0009
1069,chunk_submod_160,chunk,submod,0.0,0.1429,0.0,0.4167,0.7222,0.75,144.0,1.0,1.0,0.0009
995,chunk_submod_160,chunk,submod,0.0,0.1905,0.0,0.697,0.6471,0.75,153.0,0.75,0.0,0.6266
1588,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.1818,0.0,0.0,148.0,0.25,0.0,0.9529
1450,chunk_submod_160,chunk,submod,0.0,0.0667,0.0,0.2174,0.0,0.0,150.0,0.0,0.0,0.0002
1135,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.7333,1.0,1.0,142.0,1.0,1.0,0.0102
378,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.08,0.6884,0.75,138.0,1.0,1.0,0.0012
991,chunk_submod_160,chunk,submod,0.0,0.1304,0.0,0.3158,0.8182,0.75,132.0,1.0,1.0,0.0002
1117,chunk_submod_160,chunk,submod,0.0,0.1538,0.0,0.6818,0.4967,0.25,153.0,0.5,0.0,0.0006
959,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.4286,0.3931,0.5,145.0,0.75,0.0,0.0041
1495,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.5,0.7167,0.5,60.0,0.5,0.0,0.0059
1281,chunk_submod_160,chunk,submod,0.0,0.1333,0.0,0.5,1.0,1.0,153.0,1.0,1.0,0.025
517,chunk_submod_160,chunk,submod,0.0,0.129,0.0,0.2857,0.7925,0.75,159.0,1.0,1.0,0.0002
1696,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.4706,0.8212,0.5,151.0,0.5,0.0,0.0196
1097,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.2308,0.7445,0.25,137.0,0.25,0.0,0.013
1183,chunk_submod_160,chunk,submod,0.0,0.1558,0.0,0.6667,0.5128,0.5,156.0,0.75,0.0,0.0065
1742,chunk_submod_160,chunk,submod,0.0,0.2105,0.0,0.5385,1.0,1.0,151.0,1.0,1.0,0.0053
438,chunk_submod_160,chunk,submod,0.0,0.2667,0.0,0.4167,1.0,0.75,113.0,1.0,1.0,0.2983
727,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.3333,0.7597,0.5,129.0,0.5,0.0,0.0001
305,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.2,0.0,0.0,158.0,0.25,0.0,0.0016
267,chunk_submod_160,chunk,submod,0.0,0.1667,0.0,0.8182,0.8,0.75,160.0,0.75,0.0,0.0029
602,chunk_submod_160,chunk,submod,0.0,0.3077,0.0,0.8966,0.7737,0.5,137.0,0.75,0.0,0.0045
1042,chunk_submod_160,chunk,submod,0.0,0.0833,0.0,0.5333,0.5282,0.5,142.0,0.75,0.0,0.0005
429,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.2857,0.732,0.5,153.0,1.0,1.0,0.0004
1109,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.4583,1.0,0.75,116.0,0.75,0.0,0.0003
1116,chunk_submod_160,chunk,submod,0.0,0.1111,1.0,1.0,0.7482,0.5,139.0,0.5,0.0,0.9878
344,chunk_submod_160,chunk,submod,0.0,0.0909,0.0,0.5128,0.131,0.25,145.0,0.75,0.0,0.0004
658,chunk_submod_160,chunk,submod,0.0,0.1395,0.0,0.4051,0.8808,0.75,151.0,0.75,0.0,0.0022
1449,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.3077,0.2612,0.25,134.0,0.5,0.0,0.9778
1304,chunk_submod_160,chunk,submod,0.0,0.0571,0.0,0.5185,1.0,0.5,138.0,0.75,0.0,0.0002
778,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.2143,0.2406,0.25,133.0,0.5,0.0,0.0002
1752,chunk_submod_160,chunk,submod,0.0,0.25,0.0,1.0,0.6731,0.5,156.0,0.75,0.0,0.0105
717,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.1667,0.7986,0.75,144.0,1.0,1.0,0.0007
669,chunk_submod_160,chunk,submod,0.0,0.0615,0.0,0.2653,0.4625,0.5,160.0,0.75,0.0,0.0015
831,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.2857,0.6077,0.25,130.0,0.25,0.0,0.0001
160,chunk_submod_160,chunk,submod,0.0,0.2,0.0,0.3333,0.6993,0.5,143.0,0.75,0.0,0.0042
801,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.3448,0.5312,0.25,160.0,0.25,0.0,0.0008
848,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.2647,0.2483,0.25,149.0,0.5,0.0,0.0002
869,chunk_submod_160,chunk,submod,0.0,0.0769,0.0,0.3043,0.0,0.0,131.0,0.25,0.0,0.0021
1000,chunk_submod_160,chunk,submod,0.0,0.0909,0.0,0.6875,0.8462,0.75,130.0,1.0,1.0,0.0007
453,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.4,0.8375,0.75,160.0,0.75,0.0,0.0149
1085,chunk_submod_160,chunk,submod,0.0,0.1714,0.0,0.2273,0.2714,0.5,140.0,0.5,0.0,0.0027
997,chunk_submod_160,chunk,submod,0.0,0.1463,0.0,0.4464,0.8581,0.75,155.0,0.75,0.0,0.009
25,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.6364,1.0,1.0,142.0,1.0,1.0,0.0076
1174,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.1667,0.252,0.5,123.0,0.5,0.0,0.0066
3,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.6905,1.0,0.5,147.0,1.0,1.0,0.9758
1445,chunk_submod_160,chunk,submod,0.0,0.2532,0.0,0.4314,1.0,1.0,158.0,1.0,1.0,0.0004
331,chunk_submod_160,chunk,submod,0.0,0.0308,0.0,0.54,0.2292,0.25,144.0,0.5,0.0,0.0013
1251,chunk_submod_160,chunk,submod,0.0,0.1538,0.0,1.0,0.8356,0.5,146.0,1.0,1.0,0.7913
495,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.1591,0.0,0.0,143.0,0.0,0.0,0.0009
1533,chunk_submod_160,chunk,submod,0.0,0.3871,0.0,0.4545,0.7933,0.75,150.0,0.75,0.0,0.713
1009,chunk_submod_160,chunk,submod,0.0,0.0755,0.0,0.4444,0.8038,0.75,158.0,1.0,1.0,0.0003
436,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.7,0.8248,0.75,137.0,1.0,1.0,0.9911
468,chunk_submod_160,chunk,submod,0.0,0.0364,0.0,0.2609,0.7426,0.75,136.0,1.0,1.0,0.0001
790,chunk_submod_160,chunk,submod,0.0,0.0784,0.0,0.3243,0.4865,0.5,148.0,0.75,0.0,0.0013
447,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.7222,0.9119,0.5,159.0,0.75,0.0,0.1392
724,chunk_submod_160,chunk,submod,0.0,0.087,0.0,0.5556,1.0,1.0,154.0,1.0,1.0,0.0008
918,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.3333,0.7898,0.5,157.0,0.75,0.0,0.0005
788,chunk_submod_160,chunk,submod,0.0,0.1667,0.0,0.6364,0.8188,0.5,149.0,1.0,1.0,0.0274
171,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.25,0.8288,0.75,146.0,1.0,1.0,0.0002
1247,chunk_submod_160,chunk,submod,0.0,0.4615,1.0,1.0,0.7273,0.5,132.0,0.5,0.0,0.0006
1036,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.1633,0.0,0.0,149.0,0.0,0.0,0.0005
450,chunk_submod_160,chunk,submod,0.0,0.125,0.0,0.875,1.0,0.75,143.0,1.0,1.0,0.0005
330,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.3182,0.8442,0.75,154.0,1.0,1.0,0.0041
906,chunk_submod_160,chunk,submod,0.0,0.4444,0.0,0.8571,1.0,0.75,133.0,1.0,1.0,0.0005
912,chunk_submod_160,chunk,submod,0.0,0.1429,0.0,0.8333,1.0,0.75,146.0,1.0,1.0,0.6351
903,chunk_submod_160,chunk,submod,0.0,0.2951,0.0,0.4634,0.7034,0.5,145.0,0.75,0.0,0.0051
215,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.2,0.2576,0.25,132.0,0.25,0.0,0.0009
1741,chunk_submod_160,chunk,submod,0.0,0.1538,0.0,0.2333,0.8404,0.5,94.0,0.75,0.0,0.0087
1046,chunk_submod_160,chunk,submod,0.0,0.2222,1.0,1.0,1.0,0.75,145.0,1.0,1.0,0.0009
277,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.4815,0.825,1.0,160.0,1.0,1.0,0.0001
338,chunk_submod_160,chunk,submod,0.0,0.4286,0.0,0.5429,1.0,1.0,153.0,1.0,1.0,0.0002
1208,chunk_submod_160,chunk,submod,0.0,0.4545,0.0,0.9375,0.5597,0.25,134.0,0.5,0.0,0.0006
843,chunk_submod_160,chunk,submod,0.0,0.0588,0.0,0.2,0.5455,0.5,154.0,0.5,0.0,0.0019
1255,chunk_submod_160,chunk,submod,0.0,0.3571,0.0,0.5455,0.8903,0.75,155.0,1.0,1.0,0.0258
854,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.2542,0.3667,0.25,150.0,0.5,0.0,0.0045
674,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.3488,0.3429,0.25,140.0,0.75,0.0,0.0008
1031,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.1905,0.7582,0.75,153.0,1.0,1.0,0.004
403,chunk_submod_160,chunk,submod,0.0,0.0286,0.0,0.619,0.6483,0.5,145.0,0.75,0.0,0.015
978,chunk_submod_160,chunk,submod,0.0,0.5,0.0,0.8125,0.4969,0.5,159.0,0.5,0.0,0.9856
1270,chunk_submod_160,chunk,submod,0.0,0.4,0.0,0.7,1.0,1.0,91.0,1.0,1.0,0.0124
569,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.1875,0.0,0.0,142.0,0.25,0.0,0.0014
1748,chunk_submod_160,chunk,submod,0.0,0.4545,0.0,0.5333,0.8146,0.5,151.0,0.75,0.0,0.0007
769,chunk_submod_160,chunk,submod,0.0,0.2857,0.0,0.7037,0.7347,1.0,147.0,1.0,1.0,0.0017
962,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.275,0.0,0.0,158.0,0.0,0.0,0.0108
35,chunk_submod_160,chunk,submod,0.0,0.1923,0.0,0.7097,0.6695,0.5,118.0,1.0,1.0,0.9916
871,chunk_submod_160,chunk,submod,0.0,0.0,0.0,0.2941,0.3404,0.25,141.0,0.25,0.0,0.0006
152,chunk_submod_160,chunk,submod,0.0,0.2703,0.0,0.75,1.0,0.5,154.0,1.0,1.0,0.0025
119,chunk_submod_160,chunk,submod,0.0,0.2373,0.0,0.3889,1.0,1.0,155.0,1.0,1.0,0.0071
